Hydrology,Scenario,Representative_w,Year,Month,Tech,GWh,Date
Adverse,NZT,w1,2025,6,GEOTHERMAL,0,2025-06-01
Adverse,NZT,w1,2025,6,HYDRO,1152.788991,2025-06-01
Adverse,NZT,w1,2025,6,IMPORTS,376.2232554,2025-06-01
Adverse,NZT,w1,2025,6,NUCLEAR,0,2025-06-01
Adverse,NZT,w1,2025,6,PV,281.8122229,2025-06-01
Adverse,NZT,w1,2025,6,WIND,148.1269928,2025-06-01
Adverse,NZT,w1,2025,7,BIOENERGY,88.41142137,2025-07-01
Adverse,NZT,w1,2025,7,DIESEL,496.0772962,2025-07-01
Adverse,NZT,w1,2025,7,FUEL OIL,497.9518674,2025-07-01
Adverse,NZT,w1,2025,7,GAS,283.7580163,2025-07-01
Adverse,NZT,w1,2025,7,GEOTHERMAL,0,2025-07-01
Adverse,NZT,w1,2025,7,HYDRO,1192.058577,2025-07-01
Adverse,NZT,w1,2025,7,IMPORTS,376.2313022,2025-07-01
Adverse,NZT,w1,2025,7,NUCLEAR,0,2025-07-01
Adverse,NZT,w1,2025,7,PV,274.8665211,2025-07-01
Adverse,NZT,w1,2025,7,WIND,136.6955627,2025-07-01
Adverse,NZT,w1,2025,8,BIOENERGY,89.49539878,2025-08-01
Adverse,NZT,w1,2025,8,DIESEL,485.863144,2025-08-01
Adverse,NZT,w1,2025,8,FUEL OIL,452.8636138,2025-08-01
Adverse,NZT,w1,2025,8,GAS,275.3164011,2025-08-01
Adverse,NZT,w1,2025,8,GEOTHERMAL,0,2025-08-01
Adverse,NZT,w1,2025,8,HYDRO,1208.716756,2025-08-01
Adverse,NZT,w1,2025,8,IMPORTS,397.7709844,2025-08-01
Adverse,NZT,w1,2025,8,NUCLEAR,0,2025-08-01
Adverse,NZT,w1,2025,8,PV,283.2875005,2025-08-01
Adverse,NZT,w1,2025,8,WIND,143.5791722,2025-08-01
Adverse,NZT,w1,2025,9,BIOENERGY,93.59126452,2025-09-01
Adverse,NZT,w1,2025,9,DIESEL,494.3193768,2025-09-01
Adverse,NZT,w1,2025,9,FUEL OIL,734.4800113,2025-09-01
Adverse,NZT,w1,2025,9,GAS,287.9922685,2025-09-01
Adverse,NZT,w1,2025,9,GEOTHERMAL,0,2025-09-01
Adverse,NZT,w1,2025,9,HYDRO,1022.08807,2025-09-01
Adverse,NZT,w1,2025,9,IMPORTS,376.2788079,2025-09-01
Adverse,NZT,w1,2025,9,NUCLEAR,0,2025-09-01
Adverse,NZT,w1,2025,9,PV,281.1169588,2025-09-01
Adverse,NZT,w1,2025,9,WIND,125.0121235,2025-09-01
Adverse,NZT,w1,2025,10,BIOENERGY,90.49767376,2025-10-01
Adverse,NZT,w1,2025,10,DIESEL,493.9519644,2025-10-01
Adverse,NZT,w1,2025,10,FUEL OIL,653.0773006,2025-10-01
Adverse,NZT,w1,2025,10,GAS,280.818196,2025-10-01
Adverse,NZT,w1,2025,10,GEOTHERMAL,0,2025-10-01
Adverse,NZT,w1,2025,10,HYDRO,1122.557273,2025-10-01
Adverse,NZT,w1,2025,10,IMPORTS,373.658581,2025-10-01
Adverse,NZT,w1,2025,10,NUCLEAR,0,2025-10-01
Adverse,NZT,w1,2025,10,PV,274.5900852,2025-10-01
Adverse,NZT,w1,2025,10,WIND,136.9178516,2025-10-01
Adverse,NZT,w1,2025,11,BIOENERGY,90.03495605,2025-11-01
Adverse,NZT,w1,2025,11,DIESEL,110.5729969,2025-11-01
Adverse,NZT,w1,2025,11,FUEL OIL,74.02918599,2025-11-01
Adverse,NZT,w1,2025,11,GAS,273.5512228,2025-11-01
Adverse,NZT,w1,2025,11,GEOTHERMAL,0,2025-11-01
Adverse,NZT,w1,2025,11,HYDRO,2363.618007,2025-11-01
Adverse,NZT,w1,2025,11,IMPORTS,260.3847993,2025-11-01
Adverse,NZT,w1,2025,11,NUCLEAR,0,2025-11-01
Adverse,NZT,w1,2025,11,PV,226.3382167,2025-11-01
Adverse,NZT,w1,2025,11,WIND,132.177114,2025-11-01
Adverse,NZT,w1,2025,12,BIOENERGY,88.94510869,2025-12-01
Adverse,NZT,w1,2025,12,DIESEL,110.0570012,2025-12-01
Adverse,NZT,w1,2025,12,FUEL OIL,31.88672612,2025-12-01
Adverse,NZT,w1,2025,12,GAS,254.0508296,2025-12-01
Adverse,NZT,w1,2025,12,GEOTHERMAL,0,2025-12-01
Adverse,NZT,w1,2025,12,HYDRO,2495.782649,2025-12-01
Adverse,NZT,w1,2025,12,IMPORTS,281.471812,2025-12-01
Adverse,NZT,w1,2025,12,NUCLEAR,0,2025-12-01
Adverse,NZT,w1,2025,12,PV,236.0567632,2025-12-01
Adverse,NZT,w1,2025,12,WIND,116.8669522,2025-12-01
Adverse,NZT,w1,2026,1,BIOENERGY,207.5439605,2026-01-01
Adverse,NZT,w1,2026,1,DIESEL,0,2026-01-01
Adverse,NZT,w1,2026,1,FUEL OIL,12.93861041,2026-01-01
Adverse,NZT,w1,2026,1,GAS,117.3868153,2026-01-01
Adverse,NZT,w1,2026,1,GEOTHERMAL,110.3311063,2026-01-01
Adverse,NZT,w1,2026,1,HYDRO,2454.956905,2026-01-01
Adverse,NZT,w1,2026,1,IMPORTS,264.0286477,2026-01-01
Adverse,NZT,w1,2026,1,NUCLEAR,0,2026-01-01
Adverse,NZT,w1,2026,1,PV,280.4857022,2026-01-01
Adverse,NZT,w1,2026,1,WIND,138.8669836,2026-01-01
Adverse,NZT,w1,2026,2,BIOENERGY,208.4359495,2026-02-01
Adverse,NZT,w1,2026,2,DIESEL,0,2026-02-01
Adverse,NZT,w1,2026,2,FUEL OIL,13.24176478,2026-02-01
Adverse,NZT,w1,2026,2,GAS,63.34345481,2026-02-01
Adverse,NZT,w1,2026,2,GEOTHERMAL,118.9068515,2026-02-01
Adverse,NZT,w1,2026,2,HYDRO,2505.007474,2026-02-01
Adverse,NZT,w1,2026,2,IMPORTS,255.8821546,2026-02-01
Adverse,NZT,w1,2026,2,NUCLEAR,0,2026-02-01
Adverse,NZT,w1,2026,2,PV,285.4342805,2026-02-01
Adverse,NZT,w1,2026,2,WIND,118.3572731,2026-02-01
Adverse,NZT,w1,2026,3,BIOENERGY,198.3630173,2026-03-01
Adverse,NZT,w1,2026,3,DIESEL,0,2026-03-01
Adverse,NZT,w1,2026,3,FUEL OIL,12.85357205,2026-03-01
Adverse,NZT,w1,2026,3,GAS,62.41987677,2026-03-01
Adverse,NZT,w1,2026,3,GEOTHERMAL,120.919376,2026-03-01
Adverse,NZT,w1,2026,3,HYDRO,2570.423122,2026-03-01
Adverse,NZT,w1,2026,3,IMPORTS,234.5434333,2026-03-01
Adverse,NZT,w1,2026,3,NUCLEAR,0,2026-03-01
Adverse,NZT,w1,2026,3,PV,298.9892753,2026-03-01
Adverse,NZT,w1,2026,3,WIND,132.3002293,2026-03-01
Adverse,NZT,w1,2026,4,BIOENERGY,197.9060529,2026-04-01
Adverse,NZT,w1,2026,4,DIESEL,0,2026-04-01
Adverse,NZT,w1,2026,4,FUEL OIL,12.38058611,2026-04-01
Adverse,NZT,w1,2026,4,GAS,63.22873188,2026-04-01
Adverse,NZT,w1,2026,4,GEOTHERMAL,117.0340905,2026-04-01
Adverse,NZT,w1,2026,4,HYDRO,2612.250779,2026-04-01
Adverse,NZT,w1,2026,4,IMPORTS,231.9440983,2026-04-01
Adverse,NZT,w1,2026,4,NUCLEAR,0,2026-04-01
Adverse,NZT,w1,2026,4,PV,271.8935134,2026-04-01
Adverse,NZT,w1,2026,4,WIND,142.6338787,2026-04-01
Adverse,NZT,w1,2026,5,BIOENERGY,207.5218078,2026-05-01
Adverse,NZT,w1,2026,5,DIESEL,108.8772239,2026-05-01
Adverse,NZT,w1,2026,5,FUEL OIL,787.8202322,2026-05-01
Adverse,NZT,w1,2026,5,GAS,277.2425155,2026-05-01
Adverse,NZT,w1,2026,5,GEOTHERMAL,120.6786066,2026-05-01
Adverse,NZT,w1,2026,5,HYDRO,1284.433281,2026-05-01
Adverse,NZT,w1,2026,5,IMPORTS,388.986914,2026-05-01
Adverse,NZT,w1,2026,5,NUCLEAR,0,2026-05-01
Adverse,NZT,w1,2026,5,PV,328.6634306,2026-05-01
Adverse,NZT,w1,2026,5,WIND,126.9850096,2026-05-01
Adverse,NZT,w1,2026,6,BIOENERGY,200.8908213,2026-06-01
Adverse,NZT,w1,2026,6,DIESEL,111.9535705,2026-06-01
Adverse,NZT,w1,2026,6,FUEL OIL,675.6560573,2026-06-01
Adverse,NZT,w1,2026,6,GAS,278.5012049,2026-06-01
Adverse,NZT,w1,2026,6,GEOTHERMAL,119.3929387,2026-06-01
Adverse,NZT,w1,2026,6,HYDRO,1235.578054,2026-06-01
Adverse,NZT,w1,2026,6,IMPORTS,432.4288237,2026-06-01
Adverse,NZT,w1,2026,6,NUCLEAR,0,2026-06-01
Adverse,NZT,w1,2026,6,PV,353.6760211,2026-06-01
Adverse,NZT,w1,2026,6,WIND,143.2308509,2026-06-01
Adverse,NZT,w1,2026,7,BIOENERGY,205.6557434,2026-07-01
Adverse,NZT,w1,2026,7,DIESEL,112.145183,2026-07-01
Adverse,NZT,w1,2026,7,FUEL OIL,683.7933589,2026-07-01
Adverse,NZT,w1,2026,7,GAS,285.7499187,2026-07-01
Adverse,NZT,w1,2026,7,GEOTHERMAL,122.7591825,2026-07-01
Adverse,NZT,w1,2026,7,HYDRO,1215.264976,2026-07-01
Adverse,NZT,w1,2026,7,IMPORTS,403.4657864,2026-07-01
Adverse,NZT,w1,2026,7,NUCLEAR,0,2026-07-01
Adverse,NZT,w1,2026,7,PV,343.4795112,2026-07-01
Adverse,NZT,w1,2026,7,WIND,131.91384,2026-07-01
Adverse,NZT,w1,2026,8,BIOENERGY,201.2437605,2026-08-01
Adverse,NZT,w1,2026,8,DIESEL,110.5394827,2026-08-01
Adverse,NZT,w1,2026,8,FUEL OIL,710.3545325,2026-08-01
Adverse,NZT,w1,2026,8,GAS,284.5284734,2026-08-01
Adverse,NZT,w1,2026,8,GEOTHERMAL,114.67537,2026-08-01
Adverse,NZT,w1,2026,8,HYDRO,1212.391458,2026-08-01
Adverse,NZT,w1,2026,8,IMPORTS,391.5330187,2026-08-01
Adverse,NZT,w1,2026,8,NUCLEAR,0,2026-08-01
Adverse,NZT,w1,2026,8,PV,348.3095536,2026-08-01
Adverse,NZT,w1,2026,8,WIND,121.0613519,2026-08-01
Adverse,NZT,w1,2026,9,BIOENERGY,200.8562426,2026-09-01
Adverse,NZT,w1,2026,9,DIESEL,186.6505314,2026-09-01
Adverse,NZT,w1,2026,9,FUEL OIL,818.3808153,2026-09-01
Adverse,NZT,w1,2026,9,GAS,281.7051046,2026-09-01
Adverse,NZT,w1,2026,9,GEOTHERMAL,122.5755837,2026-09-01
Adverse,NZT,w1,2026,9,HYDRO,1108.577309,2026-09-01
Adverse,NZT,w1,2026,9,IMPORTS,367.6573364,2026-09-01
Adverse,NZT,w1,2026,9,NUCLEAR,0,2026-09-01
Adverse,NZT,w1,2026,9,PV,343.9493643,2026-09-01
Adverse,NZT,w1,2026,9,WIND,145.9572316,2026-09-01
Adverse,NZT,w1,2026,10,BIOENERGY,212.8339528,2026-10-01
Adverse,NZT,w1,2026,10,DIESEL,109.665985,2026-10-01
Adverse,NZT,w1,2026,10,FUEL OIL,641.5550977,2026-10-01
Adverse,NZT,w1,2026,10,GAS,275.289522,2026-10-01
Adverse,NZT,w1,2026,10,GEOTHERMAL,118.0417626,2026-10-01
Adverse,NZT,w1,2026,10,HYDRO,1373.34338,2026-10-01
Adverse,NZT,w1,2026,10,IMPORTS,371.6070858,2026-10-01
Adverse,NZT,w1,2026,10,NUCLEAR,0,2026-10-01
Adverse,NZT,w1,2026,10,PV,354.9799887,2026-10-01
Adverse,NZT,w1,2026,10,WIND,130.7117723,2026-10-01
Adverse,NZT,w1,2026,11,BIOENERGY,198.7573957,2026-11-01
Adverse,NZT,w1,2026,11,DIESEL,0,2026-11-01
Adverse,NZT,w1,2026,11,FUEL OIL,13.0595386,2026-11-01
Adverse,NZT,w1,2026,11,GAS,208.5373848,2026-11-01
Adverse,NZT,w1,2026,11,GEOTHERMAL,118.910755,2026-11-01
Adverse,NZT,w1,2026,11,HYDRO,2663.375263,2026-11-01
Adverse,NZT,w1,2026,11,IMPORTS,45.42352696,2026-11-01
Adverse,NZT,w1,2026,11,NUCLEAR,0,2026-11-01
Adverse,NZT,w1,2026,11,PV,302.716673,2026-11-01
Adverse,NZT,w1,2026,11,WIND,109.85596,2026-11-01
Adverse,NZT,w1,2026,12,BIOENERGY,203.3082454,2026-12-01
Adverse,NZT,w1,2026,12,DIESEL,0,2026-12-01
Adverse,NZT,w1,2026,12,FUEL OIL,14.98722902,2026-12-01
Adverse,NZT,w1,2026,12,GAS,62.72264133,2026-12-01
Adverse,NZT,w1,2026,12,GEOTHERMAL,115.3244054,2026-12-01
Adverse,NZT,w1,2026,12,HYDRO,2672.137379,2026-12-01
Adverse,NZT,w1,2026,12,IMPORTS,275.5970678,2026-12-01
Adverse,NZT,w1,2026,12,NUCLEAR,0,2026-12-01
Adverse,NZT,w1,2026,12,PV,298.2358541,2026-12-01
Adverse,NZT,w1,2026,12,WIND,105.8413559,2026-12-01
Adverse,NZT,w1,2027,1,BIOENERGY,144.7472997,2027-01-01
Adverse,NZT,w1,2027,1,DIESEL,0,2027-01-01
Adverse,NZT,w1,2027,1,FUEL OIL,12.63697135,2027-01-01
Adverse,NZT,w1,2027,1,GAS,0,2027-01-01
Adverse,NZT,w1,2027,1,GEOTHERMAL,236.7662411,2027-01-01
Adverse,NZT,w1,2027,1,HYDRO,2811.946688,2027-01-01
Adverse,NZT,w1,2027,1,IMPORTS,0,2027-01-01
Adverse,NZT,w1,2027,1,NUCLEAR,0,2027-01-01
Adverse,NZT,w1,2027,1,PV,340.8043057,2027-01-01
Adverse,NZT,w1,2027,1,WIND,140.0603104,2027-01-01
Adverse,NZT,w1,2027,2,BIOENERGY,139.1653656,2027-02-01
Adverse,NZT,w1,2027,2,DIESEL,0,2027-02-01
Adverse,NZT,w1,2027,2,FUEL OIL,12.77849982,2027-02-01
Adverse,NZT,w1,2027,2,GAS,0,2027-02-01
Adverse,NZT,w1,2027,2,GEOTHERMAL,239.9124655,2027-02-01
Adverse,NZT,w1,2027,2,HYDRO,2763.51319,2027-02-01
Adverse,NZT,w1,2027,2,IMPORTS,0,2027-02-01
Adverse,NZT,w1,2027,2,NUCLEAR,0,2027-02-01
Adverse,NZT,w1,2027,2,PV,365.892472,2027-02-01
Adverse,NZT,w1,2027,2,WIND,147.2682672,2027-02-01
Adverse,NZT,w1,2027,3,BIOENERGY,200.2844839,2027-03-01
Adverse,NZT,w1,2027,3,DIESEL,0,2027-03-01
Adverse,NZT,w1,2027,3,FUEL OIL,14.06989063,2027-03-01
Adverse,NZT,w1,2027,3,GAS,0,2027-03-01
Adverse,NZT,w1,2027,3,GEOTHERMAL,244.8686409,2027-03-01
Adverse,NZT,w1,2027,3,HYDRO,2778.914493,2027-03-01
Adverse,NZT,w1,2027,3,IMPORTS,0,2027-03-01
Adverse,NZT,w1,2027,3,NUCLEAR,0,2027-03-01
Adverse,NZT,w1,2027,3,PV,338.4524849,2027-03-01
Adverse,NZT,w1,2027,3,WIND,155.8846413,2027-03-01
Adverse,NZT,w1,2027,4,BIOENERGY,154.8031561,2027-04-01
Adverse,NZT,w1,2027,4,DIESEL,0,2027-04-01
Adverse,NZT,w1,2027,4,FUEL OIL,15.18013084,2027-04-01
Adverse,NZT,w1,2027,4,GAS,0,2027-04-01
Adverse,NZT,w1,2027,4,GEOTHERMAL,229.0036344,2027-04-01
Adverse,NZT,w1,2027,4,HYDRO,2875.667086,2027-04-01
Adverse,NZT,w1,2027,4,IMPORTS,0,2027-04-01
Adverse,NZT,w1,2027,4,NUCLEAR,0,2027-04-01
Adverse,NZT,w1,2027,4,PV,325.7847685,2027-04-01
Adverse,NZT,w1,2027,4,WIND,151.0125629,2027-04-01
Adverse,NZT,w1,2027,5,BIOENERGY,335.0400152,2027-05-01
Adverse,NZT,w1,2027,5,DIESEL,112.1117412,2027-05-01
Adverse,NZT,w1,2027,5,FUEL OIL,739.6634345,2027-05-01
Adverse,NZT,w1,2027,5,GAS,287.312952,2027-05-01
Adverse,NZT,w1,2027,5,GEOTHERMAL,248.0576824,2027-05-01
Adverse,NZT,w1,2027,5,HYDRO,1327.508168,2027-05-01
Adverse,NZT,w1,2027,5,IMPORTS,84.06645395,2027-05-01
Adverse,NZT,w1,2027,5,NUCLEAR,0,2027-05-01
Adverse,NZT,w1,2027,5,PV,414.2705461,2027-05-01
Adverse,NZT,w1,2027,5,WIND,184.8518808,2027-05-01
Adverse,NZT,w1,2027,6,BIOENERGY,320.6924497,2027-06-01
Adverse,NZT,w1,2027,6,DIESEL,113.0872082,2027-06-01
Adverse,NZT,w1,2027,6,FUEL OIL,762.1961708,2027-06-01
Adverse,NZT,w1,2027,6,GAS,280.7578265,2027-06-01
Adverse,NZT,w1,2027,6,GEOTHERMAL,244.1114904,2027-06-01
Adverse,NZT,w1,2027,6,HYDRO,1331.298748,2027-06-01
Adverse,NZT,w1,2027,6,IMPORTS,0,2027-06-01
Adverse,NZT,w1,2027,6,NUCLEAR,0,2027-06-01
Adverse,NZT,w1,2027,6,PV,408.4176484,2027-06-01
Adverse,NZT,w1,2027,6,WIND,190.1834343,2027-06-01
Adverse,NZT,w1,2027,7,BIOENERGY,331.0921713,2027-07-01
Adverse,NZT,w1,2027,7,DIESEL,110.1501442,2027-07-01
Adverse,NZT,w1,2027,7,FUEL OIL,698.3662301,2027-07-01
Adverse,NZT,w1,2027,7,GAS,275.831798,2027-07-01
Adverse,NZT,w1,2027,7,GEOTHERMAL,227.6429951,2027-07-01
Adverse,NZT,w1,2027,7,HYDRO,1381.586398,2027-07-01
Adverse,NZT,w1,2027,7,IMPORTS,0,2027-07-01
Adverse,NZT,w1,2027,7,NUCLEAR,0,2027-07-01
Adverse,NZT,w1,2027,7,PV,386.4451814,2027-07-01
Adverse,NZT,w1,2027,7,WIND,191.2309521,2027-07-01
Adverse,NZT,w1,2027,8,BIOENERGY,334.9041988,2027-08-01
Adverse,NZT,w1,2027,8,DIESEL,113.3401394,2027-08-01
Adverse,NZT,w1,2027,8,FUEL OIL,464.5217335,2027-08-01
Adverse,NZT,w1,2027,8,GAS,278.3465701,2027-08-01
Adverse,NZT,w1,2027,8,GEOTHERMAL,239.2979757,2027-08-01
Adverse,NZT,w1,2027,8,HYDRO,1585.381368,2027-08-01
Adverse,NZT,w1,2027,8,IMPORTS,0,2027-08-01
Adverse,NZT,w1,2027,8,NUCLEAR,0,2027-08-01
Adverse,NZT,w1,2027,8,PV,413.5866892,2027-08-01
Adverse,NZT,w1,2027,8,WIND,163.108163,2027-08-01
Adverse,NZT,w1,2027,9,BIOENERGY,306.4299471,2027-09-01
Adverse,NZT,w1,2027,9,DIESEL,110.1213991,2027-09-01
Adverse,NZT,w1,2027,9,FUEL OIL,796.4815289,2027-09-01
Adverse,NZT,w1,2027,9,GAS,285.3060191,2027-09-01
Adverse,NZT,w1,2027,9,GEOTHERMAL,247.1107516,2027-09-01
Adverse,NZT,w1,2027,9,HYDRO,1364.778135,2027-09-01
Adverse,NZT,w1,2027,9,IMPORTS,0,2027-09-01
Adverse,NZT,w1,2027,9,NUCLEAR,0,2027-09-01
Adverse,NZT,w1,2027,9,PV,378.0503057,2027-09-01
Adverse,NZT,w1,2027,9,WIND,188.1680993,2027-09-01
Adverse,NZT,w1,2027,10,BIOENERGY,328.2135741,2027-10-01
Adverse,NZT,w1,2027,10,DIESEL,107.5413123,2027-10-01
Adverse,NZT,w1,2027,10,FUEL OIL,795.2599767,2027-10-01
Adverse,NZT,w1,2027,10,GAS,275.3472352,2027-10-01
Adverse,NZT,w1,2027,10,GEOTHERMAL,232.8910861,2027-10-01
Adverse,NZT,w1,2027,10,HYDRO,1375.672309,2027-10-01
Adverse,NZT,w1,2027,10,IMPORTS,0,2027-10-01
Adverse,NZT,w1,2027,10,NUCLEAR,0,2027-10-01
Adverse,NZT,w1,2027,10,PV,381.6510577,2027-10-01
Adverse,NZT,w1,2027,10,WIND,191.9167953,2027-10-01
Adverse,NZT,w1,2027,11,BIOENERGY,181.8745221,2027-11-01
Adverse,NZT,w1,2027,11,DIESEL,0,2027-11-01
Adverse,NZT,w1,2027,11,FUEL OIL,15.86364862,2027-11-01
Adverse,NZT,w1,2027,11,GAS,0,2027-11-01
Adverse,NZT,w1,2027,11,GEOTHERMAL,239.2756485,2027-11-01
Adverse,NZT,w1,2027,11,HYDRO,2822.597149,2027-11-01
Adverse,NZT,w1,2027,11,IMPORTS,0,2027-11-01
Adverse,NZT,w1,2027,11,NUCLEAR,0,2027-11-01
Adverse,NZT,w1,2027,11,PV,330.520872,2027-11-01
Adverse,NZT,w1,2027,11,WIND,173.0024792,2027-11-01
Adverse,NZT,w1,2027,12,BIOENERGY,288.1825182,2027-12-01
Adverse,NZT,w1,2027,12,DIESEL,0,2027-12-01
Adverse,NZT,w1,2027,12,FUEL OIL,21.1272753,2027-12-01
Adverse,NZT,w1,2027,12,GAS,0,2027-12-01
Adverse,NZT,w1,2027,12,GEOTHERMAL,236.2642811,2027-12-01
Adverse,NZT,w1,2027,12,HYDRO,2807.075081,2027-12-01
Adverse,NZT,w1,2027,12,IMPORTS,0,2027-12-01
Adverse,NZT,w1,2027,12,NUCLEAR,0,2027-12-01
Adverse,NZT,w1,2027,12,PV,346.4098318,2027-12-01
Adverse,NZT,w1,2027,12,WIND,154.0435082,2027-12-01
Adverse,NZT,w1,2028,1,BIOENERGY,221.6430466,2028-01-01
Adverse,NZT,w1,2028,1,DIESEL,0,2028-01-01
Adverse,NZT,w1,2028,1,FUEL OIL,0,2028-01-01
Adverse,NZT,w1,2028,1,GAS,0,2028-01-01
Adverse,NZT,w1,2028,1,GEOTHERMAL,351.2161022,2028-01-01
Adverse,NZT,w1,2028,1,HYDRO,2697.884653,2028-01-01
Adverse,NZT,w1,2028,1,IMPORTS,0,2028-01-01
Adverse,NZT,w1,2028,1,NUCLEAR,0,2028-01-01
Adverse,NZT,w1,2028,1,PV,361.5936637,2028-01-01
Adverse,NZT,w1,2028,1,WIND,191.041938,2028-01-01
Adverse,NZT,w1,2028,2,BIOENERGY,213.8039529,2028-02-01
Adverse,NZT,w1,2028,2,DIESEL,0,2028-02-01
Adverse,NZT,w1,2028,2,FUEL OIL,0,2028-02-01
Adverse,NZT,w1,2028,2,GAS,0,2028-02-01
Adverse,NZT,w1,2028,2,GEOTHERMAL,372.5460382,2028-02-01
Adverse,NZT,w1,2028,2,HYDRO,2660.009618,2028-02-01
Adverse,NZT,w1,2028,2,IMPORTS,0,2028-02-01
Adverse,NZT,w1,2028,2,NUCLEAR,0,2028-02-01
Adverse,NZT,w1,2028,2,PV,373.9836975,2028-02-01
Adverse,NZT,w1,2028,2,WIND,183.922573,2028-02-01
Adverse,NZT,w1,2028,3,BIOENERGY,140.938641,2028-03-01
Adverse,NZT,w1,2028,3,DIESEL,0,2028-03-01
Adverse,NZT,w1,2028,3,FUEL OIL,0,2028-03-01
Adverse,NZT,w1,2028,3,GAS,0,2028-03-01
Adverse,NZT,w1,2028,3,GEOTHERMAL,344.6712963,2028-03-01
Adverse,NZT,w1,2028,3,HYDRO,2819.470357,2028-03-01
Adverse,NZT,w1,2028,3,IMPORTS,0,2028-03-01
Adverse,NZT,w1,2028,3,NUCLEAR,0,2028-03-01
Adverse,NZT,w1,2028,3,PV,368.1279118,2028-03-01
Adverse,NZT,w1,2028,3,WIND,197.3679904,2028-03-01
Adverse,NZT,w1,2028,4,BIOENERGY,191.6143585,2028-04-01
Adverse,NZT,w1,2028,4,DIESEL,0,2028-04-01
Adverse,NZT,w1,2028,4,FUEL OIL,0,2028-04-01
Adverse,NZT,w1,2028,4,GAS,0,2028-04-01
Adverse,NZT,w1,2028,4,GEOTHERMAL,354.8119914,2028-04-01
Adverse,NZT,w1,2028,4,HYDRO,2774.298504,2028-04-01
Adverse,NZT,w1,2028,4,IMPORTS,0,2028-04-01
Adverse,NZT,w1,2028,4,NUCLEAR,0,2028-04-01
Adverse,NZT,w1,2028,4,PV,381.2798707,2028-04-01
Adverse,NZT,w1,2028,4,WIND,188.2503144,2028-04-01
Adverse,NZT,w1,2028,5,BIOENERGY,308.2963428,2028-05-01
Adverse,NZT,w1,2028,5,DIESEL,109.444862,2028-05-01
Adverse,NZT,w1,2028,5,FUEL OIL,387.4324881,2028-05-01
Adverse,NZT,w1,2028,5,GAS,516.3697229,2028-05-01
Adverse,NZT,w1,2028,5,GEOTHERMAL,350.8938016,2028-05-01
Adverse,NZT,w1,2028,5,HYDRO,1513.77325,2028-05-01
Adverse,NZT,w1,2028,5,IMPORTS,0,2028-05-01
Adverse,NZT,w1,2028,5,NUCLEAR,0,2028-05-01
Adverse,NZT,w1,2028,5,PV,463.0819352,2028-05-01
Adverse,NZT,w1,2028,5,WIND,221.7071379,2028-05-01
Adverse,NZT,w1,2028,6,BIOENERGY,325.9703927,2028-06-01
Adverse,NZT,w1,2028,6,DIESEL,112.1991337,2028-06-01
Adverse,NZT,w1,2028,6,FUEL OIL,385.6392667,2028-06-01
Adverse,NZT,w1,2028,6,GAS,511.5026327,2028-06-01
Adverse,NZT,w1,2028,6,GEOTHERMAL,358.0150709,2028-06-01
Adverse,NZT,w1,2028,6,HYDRO,1428.447966,2028-06-01
Adverse,NZT,w1,2028,6,IMPORTS,0,2028-06-01
Adverse,NZT,w1,2028,6,NUCLEAR,0,2028-06-01
Adverse,NZT,w1,2028,6,PV,466.2715629,2028-06-01
Adverse,NZT,w1,2028,6,WIND,197.7765152,2028-06-01
Adverse,NZT,w1,2028,7,BIOENERGY,316.7963903,2028-07-01
Adverse,NZT,w1,2028,7,DIESEL,110.527936,2028-07-01
Adverse,NZT,w1,2028,7,FUEL OIL,331.4923748,2028-07-01
Adverse,NZT,w1,2028,7,GAS,510.4868937,2028-07-01
Adverse,NZT,w1,2028,7,GEOTHERMAL,359.597532,2028-07-01
Adverse,NZT,w1,2028,7,HYDRO,1461.334361,2028-07-01
Adverse,NZT,w1,2028,7,IMPORTS,0,2028-07-01
Adverse,NZT,w1,2028,7,NUCLEAR,0,2028-07-01
Adverse,NZT,w1,2028,7,PV,429.2210779,2028-07-01
Adverse,NZT,w1,2028,7,WIND,216.1761017,2028-07-01
Adverse,NZT,w1,2028,8,BIOENERGY,319.7704232,2028-08-01
Adverse,NZT,w1,2028,8,DIESEL,108.6454941,2028-08-01
Adverse,NZT,w1,2028,8,FUEL OIL,304.4573027,2028-08-01
Adverse,NZT,w1,2028,8,GAS,495.6475411,2028-08-01
Adverse,NZT,w1,2028,8,GEOTHERMAL,348.0970723,2028-08-01
Adverse,NZT,w1,2028,8,HYDRO,1486.156928,2028-08-01
Adverse,NZT,w1,2028,8,IMPORTS,0,2028-08-01
Adverse,NZT,w1,2028,8,NUCLEAR,0,2028-08-01
Adverse,NZT,w1,2028,8,PV,450.8164855,2028-08-01
Adverse,NZT,w1,2028,8,WIND,211.8176041,2028-08-01
Adverse,NZT,w1,2028,9,BIOENERGY,331.6723541,2028-09-01
Adverse,NZT,w1,2028,9,DIESEL,111.803652,2028-09-01
Adverse,NZT,w1,2028,9,FUEL OIL,315.3740754,2028-09-01
Adverse,NZT,w1,2028,9,GAS,512.1652061,2028-09-01
Adverse,NZT,w1,2028,9,GEOTHERMAL,346.9764468,2028-09-01
Adverse,NZT,w1,2028,9,HYDRO,1528.262834,2028-09-01
Adverse,NZT,w1,2028,9,IMPORTS,0,2028-09-01
Adverse,NZT,w1,2028,9,NUCLEAR,0,2028-09-01
Adverse,NZT,w1,2028,9,PV,442.1827305,2028-09-01
